agrovet_name,region,specialty,phone,email,statement,image_path,region_encoded,specialty_encoded,phone_numeric,phone_scaled
DairySolutions (Njeri),Nakuru,crop protection chemicals,25412040049,dairysolut_nakuru@agrovet.co.ke,"DairySolutions (Njeri), located in Nakuru County, specializes in crop protection chemicals. Contact: +25412040049, Email: dairysolut_nakuru@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Nakuru\DairySolutions_(Njeri)_362.jpg,16,2,25412040049,-0.7067311642839468
EcoSolutions (Chebet),Nyeri,fish farming supplies,25472925090,ecosolutio_nyeri@outlook.com,"EcoSolutions (Chebet), located in Nyeri County, specializes in fish farming supplies. Contact: +25472925090, Email: ecosolutio_nyeri@outlook.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Nyeri\EcoSolutions_(Chebet)_6708.jpg,17,6,25472925090,-0.7061661612107644
FarmAgrovet (Kimani),Isiolo,veterinary medicine,25472946383,farmagrove_isiolo@agrovet.co.ke,"FarmAgrovet (Kimani), located in Isiolo County, specializes in veterinary medicine. Contact: +25472946383, Email: farmagrove_isiolo@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Isiolo\FarmAgrovet_(Kimani)_5025.jpg,4,11,25472946383,-0.7061659636152591
DairyServices (Mwangi),Nakuru,poultry inputs,254115281578,dairyservi_nakuru@gmail.com,"DairyServices (Mwangi), located in Nakuru County, specializes in poultry inputs. Contact: +254115281578, Email: dairyservi_nakuru@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Nakuru\DairyServices_(Mwangi)_1932.jpg,16,8,254115281578,1.4155969509367168
VetEnterprises (Cheruiyot),Eldoret,seed distribution,25478172606,vetenterpr_eldoret@gmail.com,"VetEnterprises (Cheruiyot), located in Eldoret County, specializes in seed distribution. Contact: +25478172606, Email: vetenterpr_eldoret@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Eldoret\VetEnterprises_(Cheruiyot)_9896.jpg,1,9,25478172606,-0.7061174651334048
AnimalSolutions (Otieno),Kakamega,dairy equipment,25415310757,animalsolu_kakamega@gmail.com,"AnimalSolutions (Otieno), located in Kakamega County, specializes in dairy equipment. Contact: +25415310757, Email: animalsolu_kakamega@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kakamega\AnimalSolutions_(Otieno)_1289.jpg,6,3,25415310757,-0.7067008126566647
AgriServices (Njoroge),Kitale,livestock feeds,25474075008,agriservic_kitale@outlook.com,"AgriServices (Njoroge), located in Kitale County, specializes in livestock feeds. Contact: +25474075008, Email: agriservic_kitale@outlook.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kitale\AgriServices_(Njoroge)_7198.jpg,8,7,25474075008,-0.7061554901626179
AgroShop (Mutiso),Nakuru,fertilizers,25419782463,agroshopmu_nakuru@agrovet.co.ke,"AgroShop (Mutiso), located in Nakuru County, specializes in fertilizers. Contact: +25419782463, Email: agroshopmu_nakuru@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Nakuru\AgroShop_(Mutiso)_9432.jpg,16,5,25419782463,-0.7066593159673159
ProAgrovet (Maina),Busia,dairy equipment,254113799899,proagrovet_busia@agrovet.co.ke,"ProAgrovet (Maina), located in Busia County, specializes in dairy equipment. Contact: +254113799899, Email: proagrovet_busia@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Busia\ProAgrovet_(Maina)_8587.jpg,0,3,254113799899,1.4155832012015648
PrimeAgrovet (Chebet),Nairobi,seed distribution,25477802993,primeagrov_nairobi@farmershub.co.ke,"PrimeAgrovet (Chebet), located in Nairobi County, specializes in seed distribution. Contact: +25477802993, Email: primeagrov_nairobi@farmershub.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Nairobi\PrimeAgrovet_(Chebet)_2835.jpg,14,9,25477802993,-0.7061208950806868
RuralShop (Kamau),Nakuru,seed distribution,254112876051,ruralshopk_nakuru@gmail.com,"RuralShop (Kamau), located in Nakuru County, specializes in seed distribution. Contact: +254112876051, Email: ruralshopk_nakuru@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Nakuru\RuralShop_(Kamau)_8950.jpg,16,9,254112876051,1.4155746280454895
DairyStores (Kimani),Kisumu,livestock feeds,254110022767,dairystore_kisumu@yahoo.com,"DairyStores (Kimani), located in Kisumu County, specializes in livestock feeds. Contact: +254110022767, Email: dairystore_kisumu@yahoo.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kisumu\DairyStores_(Kimani)_8919.jpg,7,7,254110022767,1.4155481500436324
AgroAgrovet (Njoroge),Uasin Gishu,beekeeping tools,254119036018,agroagrove_uasingishu@farmershub.co.ke,"AgroAgrovet (Njoroge), located in Uasin Gishu County, specializes in beekeeping tools. Contact: +254119036018, Email: agroagrove_uasingishu@farmershub.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Uasin Gishu\AgroAgrovet_(Njoroge)_8700.jpg,19,1,254119036018,1.4156317915166563
BioSolutions (Chebet),Isiolo,crop protection chemicals,254115380113,biosolutio_isiolo@gmail.com,"BioSolutions (Chebet), located in Isiolo County, specializes in crop protection chemicals. Contact: +254115380113, Email: biosolutio_isiolo@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Isiolo\BioSolutions_(Chebet)_92.jpg,4,2,254115380113,1.4155978653251595
ProAgrovet (Koech),Garissa,seed distribution,254118478085,proagrovet_garissa@agrovet.co.ke,"ProAgrovet (Koech), located in Garissa County, specializes in seed distribution. Contact: +254118478085, Email: proagrovet_garissa@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Garissa\ProAgrovet_(Koech)_7537.jpg,2,9,254118478085,1.4156266139910367
AgriSolutions (Kamau),Nairobi,farm machinery,25418074106,agrisoluti_nairobi@yahoo.com,"AgriSolutions (Kamau), located in Nairobi County, specializes in farm machinery. Contact: +25418074106, Email: agrisoluti_nairobi@yahoo.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Nairobi\AgriSolutions_(Kamau)_2928.jpg,14,4,25418074106,-0.706675169236678
PrimeCenter (Wanjiku),Eldoret,fertilizers,25418375472,primecente_eldoret@outlook.com,"PrimeCenter (Wanjiku), located in Eldoret County, specializes in fertilizers. Contact: +25418375472, Email: primecente_eldoret@outlook.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Eldoret\PrimeCenter_(Wanjiku)_1495.jpg,1,5,25418375472,-0.7066723726102266
DairyMart (Kamau),Meru,seed distribution,25474789135,dairymartk_meru@agrovet.co.ke,"DairyMart (Kamau), located in Meru County, specializes in seed distribution. Contact: +25474789135, Email: dairymartk_meru@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Meru\DairyMart_(Kamau)_3807.jpg,11,9,25474789135,-0.7061488631826075
DairyEnterprises (Kiptoo),Kitale,beekeeping tools,25419305821,dairyenter_kitale@farmershub.co.ke,"DairyEnterprises (Kiptoo), located in Kitale County, specializes in beekeeping tools. Contact: +25419305821, Email: dairyenter_kitale@farmershub.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kitale\DairyEnterprises_(Kiptoo)_7630.jpg,8,1,25419305821,-0.7066637391259504
BioHub (Barasa),Kitale,dairy equipment,254117369587,biohubbara_kitale@agrovet.co.ke,"BioHub (Barasa), located in Kitale County, specializes in dairy equipment. Contact: +254117369587, Email: biohubbara_kitale@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kitale\BioHub_(Barasa)_6740.jpg,8,3,254117369587,1.4156163273136144
GreenHub (Omondi),Machakos,fertilizers,254115426423,greenhubom_machakos@gmail.com,"GreenHub (Omondi), located in Machakos County, specializes in fertilizers. Contact: +254115426423, Email: greenhubom_machakos@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Machakos\GreenHub_(Omondi)_5434.jpg,10,5,254115426423,1.4155982950742716
ProWorld (Njeri),Meru,animal health care,25414542626,proworldnj_meru@gmail.com,"ProWorld (Njeri), located in Meru County, specializes in animal health care. Contact: +25414542626, Email: proworldnj_meru@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Meru\ProWorld_(Njeri)_4807.jpg,11,0,25414542626,-0.7067079407848302
BioWorld (Kilonzo),Isiolo,poultry inputs,254117061374,bioworldki_isiolo@farmershub.co.ke,"BioWorld (Kilonzo), located in Isiolo County, specializes in poultry inputs. Contact: +254117061374, Email: bioworldki_isiolo@farmershub.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Isiolo\BioWorld_(Kilonzo)_8489.jpg,4,8,254117061374,1.4156134671481395
AgroFarmers Ltd (Achieng),Siaya,veterinary medicine,25418199722,agrofarmer_siaya@agrovet.co.ke,"AgroFarmers Ltd (Achieng), located in Siaya County, specializes in veterinary medicine. Contact: +25418199722, Email: agrofarmer_siaya@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Siaya\AgroFarmers_Ltd_(Achieng)_3776.jpg,18,11,25418199722,-0.706674003541051
GreenDistributors (Chebet),Homa Bay,fish farming supplies,254119793978,greendistr_homabay@farmershub.co.ke,"GreenDistributors (Chebet), located in Homa Bay County, specializes in fish farming supplies. Contact: +254119793978, Email: greendistr_homabay@farmershub.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Homa Bay\GreenDistributors_(Chebet)_3724.jpg,3,6,254119793978,1.4156388252596301
FarmWorld (Kilonzo),Meru,vaccines,254113726802,farmworldk_meru@outlook.com,"FarmWorld (Kilonzo), located in Meru County, specializes in vaccines. Contact: +254113726802, Email: farmworldk_meru@outlook.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Meru\FarmWorld_(Kilonzo)_5687.jpg,11,10,254113726802,1.4155825228735395
HarvestDepot (Otieno),Homa Bay,crop protection chemicals,254111246563,harvestdep_homabay@yahoo.com,"HarvestDepot (Otieno), located in Homa Bay County, specializes in crop protection chemicals. Contact: +254111246563, Email: harvestdep_homabay@yahoo.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Homa Bay\HarvestDepot_(Otieno)_5668.jpg,3,2,254111246563,1.4155595066673545
BioStores (Kiptoo),Nairobi,poultry inputs,25410629158,biostoresk_nairobi@gmail.com,"BioStores (Kiptoo), located in Nairobi County, specializes in poultry inputs. Contact: +25410629158, Email: biostoresk_nairobi@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Nairobi\BioStores_(Kiptoo)_6202.jpg,14,8,25410629158,-0.70674425711821
LivestockMart (Otieno),Siaya,animal health care,25478145684,livestockm_siaya@farmershub.co.ke,"LivestockMart (Otieno), located in Siaya County, specializes in animal health care. Contact: +25478145684, Email: livestockm_siaya@farmershub.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Siaya\LivestockMart_(Otieno)_34.jpg,18,0,25478145684,-0.7061177149650956
AnimalStores (Ochieng),Eldoret,fertilizers,25416973989,animalstor_eldoret@gmail.com,"AnimalStores (Ochieng), located in Eldoret County, specializes in fertilizers. Contact: +25416973989, Email: animalstor_eldoret@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Eldoret\AnimalStores_(Ochieng)_9795.jpg,1,5,25416973989,-0.7066853781398117
DairyAgency (Njoroge),Nairobi,fertilizers,25415422285,dairyagenc_nairobi@yahoo.com,"DairyAgency (Njoroge), located in Nairobi County, specializes in fertilizers. Contact: +25415422285, Email: dairyagenc_nairobi@yahoo.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Nairobi\DairyAgency_(Njoroge)_6817.jpg,14,5,25415422285,-0.7066997776953391
FarmFarmers Ltd (Kamau),Uasin Gishu,livestock feeds,25471678687,farmfarmer_uasingishu@agrovet.co.ke,"FarmFarmers Ltd (Kamau), located in Uasin Gishu County, specializes in livestock feeds. Contact: +25471678687, Email: farmfarmer_uasingishu@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Uasin Gishu\FarmFarmers_Ltd_(Kamau)_5872.jpg,19,7,25471678687,-0.7061777276236937
GreenDistributors (Kilonzo),Garissa,veterinary medicine,25474217642,greendistr_garissa@outlook.com,"GreenDistributors (Kilonzo), located in Garissa County, specializes in veterinary medicine. Contact: +25474217642, Email: greendistr_garissa@outlook.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Garissa\GreenDistributors_(Kilonzo)_7161.jpg,2,11,25474217642,-0.7061541665427761
FarmStores (Omondi),Uasin Gishu,livestock feeds,25418086568,farmstores_uasingishu@gmail.com,"FarmStores (Omondi), located in Uasin Gishu County, specializes in livestock feeds. Contact: +25418086568, Email: farmstores_uasingishu@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Uasin Gishu\FarmStores_(Omondi)_6237.jpg,19,7,25418086568,-0.7066750535913867
AgriCenter (Kimani),Migori,farm machinery,25417366951,agricenter_migori@gmail.com,"AgriCenter (Kimani), located in Migori County, specializes in farm machinery. Contact: +25417366951, Email: agricenter_migori@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Migori\AgriCenter_(Kimani)_5142.jpg,12,4,25417366951,-0.7066817315176858
GreenFarmers Ltd (Ochieng),Machakos,fish farming supplies,25473562814,greenfarme_machakos@yahoo.com,"GreenFarmers Ltd (Ochieng), located in Machakos County, specializes in fish farming supplies. Contact: +25473562814, Email: greenfarme_machakos@yahoo.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Machakos\GreenFarmers_Ltd_(Ochieng)_8310.jpg,10,6,25473562814,-0.7061602432379105
LivestockSuppliers (Omondi),Nairobi,seed distribution,25476207958,livestocks_nairobi@gmail.com,"LivestockSuppliers (Omondi), located in Nairobi County, specializes in seed distribution. Contact: +25476207958, Email: livestocks_nairobi@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Nairobi\LivestockSuppliers_(Omondi)_3783.jpg,14,9,25476207958,-0.706135696740701
BioWorld (Omondi),Siaya,poultry inputs,254115088518,bioworldom_siaya@gmail.com,"BioWorld (Omondi), located in Siaya County, specializes in poultry inputs. Contact: +254115088518, Email: bioworldom_siaya@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Siaya\BioWorld_(Omondi)_7166.jpg,18,8,254115088518,1.415595159371966
